pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER,0.6726739926739926,0.8669731214412064,-0.3088585938959846,-0.8367122602843451,4590,11,
GOBP_LYSOSOMAL_TRANSPORT,0.672450647554382,0.8669731214412064,-0.23590977544433434,-0.8528945963229865,5347,32,
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT,0.674074074074074,0.8682178312332952,-0.20403252628451612,-0.8780891547890505,6005,79,
GOBP_AMIDE_TRANSPORT,0.6756693283231564,0.8685935609761992,-0.21473850046973803,-0.8689272628118632,5753,55,
GOBP_MALE_SEX_DIFFERENTIATION,0.6755585646580907,0.8685935609761992,-0.26436373849959316,-0.8395479620155929,4988,19,
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.6755795148247978,0.8685935609761992,-0.19672689539497443,-0.8936736000297786,6265,116,
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,0.6763200744359154,0.8688713552682485,-0.21200093648201923,-0.8702583317984028,5814,60,
GOBP_ANIMAL_ORGAN_MORPHOGENESIS,0.6772243984331281,0.8690375227167444,-0.20319812420877806,-0.8786475044416958,6050,81,
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,0.6773188896411645,0.8690375227167444,-0.2639324306497719,-0.8381782445635175,5001,19,
GOBP_AMYLOID_FIBRIL_FORMATION,0.6813725490196079,0.8697724939273282,0.22095917035595952,0.8484220933461452,1806,18,
GOBP_ANDROGEN_METABOLIC_PROCESS,0.6807326007326008,0.8697724939273282,-0.30633327208541505,-0.8298710463378146,4645,11,
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,0.6793282686925229,0.8697724939273282,-0.25820789270712924,-0.8397358122713445,5096,21,
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY,0.6808418624765749,0.8697724939273282,-0.29719268861545767,-0.8273232961410988,4722,12,
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.6803298867552929,0.8697724939273282,-0.22680127552680351,-0.855106728571151,5526,39,
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,0.6811941889910702,0.8697724939273282,-0.25771575918805534,-0.8381353106908053,5110,21,
GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS,0.6811721611721612,0.8697724939273282,-0.30603865173232575,-0.8290729061324553,4648,11,
GOBP_SECONDARY_METABOLIC_PROCESS,0.6813077939233818,0.8697724939273282,0.24301663718542815,0.8347826318045191,2062,13,
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.6818936877076412,0.8698822474330408,0.1575634772735347,0.9000565785627745,820,73,
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,0.6837852643111476,0.8713937007562452,-0.26984434606438695,-0.8311578208051815,4992,17,
GOBP_POSITIVE_REGULATION_OF_SECRETION,0.6839503334099793,0.8713937007562452,-0.20810322687900012,-0.8698790112300392,5948,67,
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,0.686541737649063,0.8741381742423421,-0.252363664566013,-0.8413110578998253,5238,23,
GOBP_MAST_CELL_ACTIVATION,0.6879128137384413,0.8750395298225435,0.24119402985074623,0.8285218219883127,2082,13,
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,0.6881251330070227,0.8750395298225435,-0.19242898631603408,-0.8910532241666628,6466,136,
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,0.6895688456189152,0.8763179417623722,-0.27682255227318203,-0.825289256156617,4957,15,
GOBP_DEPHOSPHORYLATION,0.6909301726359186,0.8763765324233511,-0.2430473182059707,-0.8364523504278448,5362,26,
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,0.6909301726359186,0.8763765324233511,-0.24303879585585828,-0.836423020584441,5362,26,
GOBP_REGULATION_OF_BLOOD_CIRCULATION,0.6902271907681212,0.8763765324233511,-0.21886162485720578,-0.8520505186793742,5741,45,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.6924066924066924,0.8771964326336951,-0.21137117876593642,-0.858640002178044,5917,56,
GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS,0.6924542124542125,0.8771964326336951,-0.30257542328944426,-0.8196908596050394,4725,11,
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,0.693893326462252,0.8773515240974331,-0.24249382328466923,-0.8345474862586375,5385,26,
GOBP_MATURATION_OF_LSU_RRNA,0.6931127139018526,0.8773515240974331,-0.28081362845306185,-0.8196823446304637,4900,14,
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,0.6937491809723496,0.8773515240974331,-0.25043408226174346,-0.8348783611306548,5293,23,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.6961945564516129,0.8791490324363702,-0.23175895160867166,-0.8323150703460904,5524,31,
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,0.6958339339772236,0.8791490324363702,-0.29279181074744576,-0.8150721576604038,4826,12,
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.6969604863221884,0.8795606137361456,0.2595940416276511,0.8132165110209094,2292,10,
GOBP_ACTIN_FILAMENT_ORGANIZATION,0.7053267435475014,0.8803143633977271,-0.19514901009130378,-0.8676618153761545,6421,98,
GOBP_ACTION_POTENTIAL,0.6984867769763824,0.8803143633977271,-0.2792431466296267,-0.8150981788607171,4938,14,
GOBP_CELLULAR_RESPONSE_TO_METAL_ION,0.7028423772609819,0.8803143633977271,0.182621478122364,0.8632369442788288,1359,36,
GOBP_CELL_PROJECTION_ORGANIZATION,0.7063697566027964,0.8803143633977271,-0.1853778294118098,-0.8878586148996256,6819,187,
GOBP_CELL_RECOGNITION,0.7038246268656716,0.8803143633977271,0.18838789091792005,0.8501850315984215,1508,30,
GOBP_CELL_REDOX_HOMEOSTASIS,0.7015980766511102,0.8803143633977271,-0.27836828227738775,-0.8125444891860841,4960,14,
GOBP_DETECTION_OF_STIMULUS,0.7032838154808444,0.8803143633977271,-0.2444325890976652,-0.8233596967166207,5396,24,
GOBP_GRANULOCYTE_MIGRATION,0.7071823204419889,0.8803143633977271,0.1912798741787131,0.8433661933639364,1535,28,
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,0.6994436717663421,0.8803143633977271,-0.27369749240623376,-0.8159725357093123,5028,15,
GOBP_IMMUNE_EFFECTOR_PROCESS,0.7000107215610593,0.8803143633977271,-0.19234823535194004,-0.881392529163148,6528,124,
GOBP_LEUKOCYTE_DEGRANULATION,0.6985185185185185,0.8803143633977271,0.22145845786013152,0.8337152837298589,1885,17,
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM,0.7050292397660819,0.8803143633977271,-0.20859026536022182,-0.8500758458028943,6027,57,
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.7013392857142857,0.8803143633977271,0.1964805925712546,0.8456503307664107,1570,26,
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.7060737527114967,0.8803143633977271,0.2215171350696597,0.8191065551600931,1952,16,
GOBP_ORGANELLE_FUSION,0.7043010752688172,0.8803143633977271,-0.22076870138797278,-0.8371335231288766,5763,40,
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION,0.7012437491986152,0.8803143633977271,-0.23860476080845783,-0.8286374729789096,5468,27,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,0.7025050778605281,0.8803143633977271,-0.258321104577114,-0.8203581857489379,5187,19,
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY,0.7018884243909471,0.8803143633977271,-0.29127083454199015,-0.8108380728532977,4868,12,
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,0.70727969348659,0.8803143633977271,-0.23514730231319003,-0.8232948014056551,5537,28,
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.7037914691943128,0.8803143633977271,-0.19259399537392285,-0.8758848721977615,6533,117,
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,0.7076864342071774,0.8803143633977271,-0.23237645951530578,-0.8260781864299243,5560,30,
GOBP_SPERMATID_DIFFERENTIATION,0.7061984012580265,0.8803143633977271,-0.2475056057664946,-0.8251156258236942,5388,23,
GOBP_SYMBIONT_ENTRY_INTO_HOST,0.7055951933909125,0.8803143633977271,-0.2278993734089181,-0.8297346544733691,5636,33,
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,0.7083986562150056,0.8806523095608186,-0.1985227665346349,-0.8595405920262998,6325,82,
GOBP_TRNA_METHYLATION,0.7120083432657927,0.8845896073264882,-0.3055336742404047,-0.8055496428769368,4778,10,
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,0.7145584118096208,0.8846291209345988,-0.23105001169461936,-0.8213627793168625,5614,30,
GOBP_CILIUM_MOVEMENT,0.7143261207749965,0.8846291209345988,-0.2754713981895766,-0.8040886148957214,5050,14,
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.7137940923429883,0.8846291209345988,-0.2815040481347346,-0.8033750827863694,4977,13,
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.7155804344928696,0.8846291209345988,-0.24959582521959517,-0.8117279097585319,5368,21,
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS,0.7152990264255911,0.8846291209345988,-0.2697049939802102,-0.8040697263855696,5142,15,
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.7129337539432177,0.8846291209345988,-0.28158524623413206,-0.80360681135389,4971,13,
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,0.7153210425937698,0.8846291209345988,-0.23129260838412544,-0.817005732049371,5625,29,
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.7137086265311441,0.8846291209345988,-0.2417876994708238,-0.8144505102245734,5476,24,
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT,0.7167765567765568,0.8850131791206529,-0.2949440657538609,-0.799017157986148,4891,11,
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING,0.71671388101983,0.8850131791206529,0.24724415767514069,0.8016318872426518,2276,11,
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,0.7180907172995781,0.8855418531041681,-0.24571501711659605,-0.8099987570544663,5445,22,
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY,0.7180771834800271,0.8855418531041681,-0.2547949433613491,-0.8091600483673302,5302,19,
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,0.7192330736968244,0.8860788884097783,-0.21280501148947856,-0.8343711803765851,6001,47,
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,0.7194127243066885,0.8860788884097783,0.24207373118015268,0.8052657608168833,2204,12,
GOBP_LOCOMOTORY_BEHAVIOR,0.7208600528102603,0.886319119135709,-0.22590349500822565,-0.8167184671347186,5732,32,
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,0.7208791208791209,0.886319119135709,-0.293544267154645,-0.795225038637553,4919,11,
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,0.7209379128137384,0.886319119135709,0.2343829565163148,0.8051252110015849,2182,13,
GOBP_MESENCHYME_DEVELOPMENT,0.7223538212192994,0.8869688505020759,-0.22253875792667288,-0.8155707729917402,5793,34,
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS,0.7220843672456576,0.8869688505020759,0.2008881601302693,0.8239054590757501,1745,22,
GOBP_MUSCLE_CONTRACTION,0.7238038984051979,0.8871146492409506,-0.20852428159696157,-0.8357323222809976,6126,52,
GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR,0.7235799207397622,0.8871146492409506,0.23397784383186532,0.8037336147848859,2190,13,
GOBP_RESPONSE_TO_ORGANOPHOSPHORUS,0.7229606463382852,0.8871146492409506,-0.2399569450161785,-0.8082836998246022,5547,24,
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.7243066884176182,0.8871869302370213,0.24137474093679692,0.8029405481332296,2219,12,
GOBP_ENDODERM_DEVELOPMENT,0.7256739224448608,0.8877452080953521,-0.28544270406004724,-0.7946137567601775,5033,12,
GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY,0.7263946951131613,0.8877452080953521,-0.2852209881128544,-0.7939965451824191,5038,12,
GOBP_RESCUE_OF_STALLED_RIBOSOME,0.7265388496468214,0.8877452080953521,-0.2851806634262994,-0.793884289552067,5039,12,
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,0.7260579064587973,0.8877452080953521,0.17232502274574724,0.8481153600313833,1303,41,
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY,0.73286492687123606,0.8878769629185459,-0.2763772042109851,-0.7887437526546488,5110,13,
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,0.7292845467119327,0.8878769629185459,-0.22376323143788046,-0.8089806816596733,5799,32,
GOBP_MIRNA_METABOLIC_PROCESS,0.7306959706959707,0.8878769629185459,-0.2903443903861035,-0.7865564240140617,4986,11,
GOBP_NATURAL_KILLER_CELL_ACTIVATION,0.7317216117216118,0.8878769629185459,-0.2899852357891386,-0.7855834575479926,4993,11,
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.7322453573438379,0.8878769629185459,-0.19613485015769397,-0.8418888103318694,6505,78,
GOBP_NEUROINFLAMMATORY_RESPONSE,0.732721537137941,0.8878769629185459,-0.27640678660488116,-0.7888281768691592,5109,13,
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.7323809523809524,0.8878769629185459,-0.25404836597415426,-0.7950457940521063,5382,18,
GOBP_REGULATION_OF_ENDOCYTOSIS,0.7287733182589033,0.8878769629185459,-0.19798922001358465,-0.8440748950689984,6445,75,
GOBP_REGULATION_OF_EXOCYTOSIS,0.7314039408866995,0.8878769629185459,-0.21838010698053745,-0.8194129077807946,5938,38,
GOBP_REGULATION_OF_HEART_CONTRACTION,0.7304575489340481,0.8878769629185459,-0.2205053764366495,-0.8081187384380473,5858,34,
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.7275900760503677,0.8878769629185459,-0.22129034500814251,-0.8109955291175285,5835,34,
GOBP_RESPONSE_TO_LIPOPROTEIN_PARTICLE,0.7308634856566238,0.8878769629185459,-0.2836601395889837,-0.7896514640447853,5069,12,
GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS,0.731432545201669,0.8878769629185459,-0.26515626262264563,-0.7905086234778987,5258,15,
GOBP_TISSUE_MORPHOGENESIS,0.7280570574025078,0.8878769629185459,-0.20142284466787075,-0.8404483267890941,6328,66,
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,0.7350746268656716,0.8900146451268791,-0.260410991572435,-0.7884135081798617,5318,16,
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.7363865849260729,0.8905243697926314,-0.20996182735738067,-0.8174027037377878,6125,45,
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.7359917938197205,0.8905243697926314,-0.23177727674599197,-0.8049266755867858,5739,27,
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.737310008603384,0.8911019995152145,-0.2748731039301424,-0.7844512506617018,5141,13,
GOBP_CARBON_DIOXIDE_TRANSPORT,0.7395136778115502,0.8921471586875612,0.24944391992494572,0.7814197621211363,2432,10,
GOBP_MACROMOLECULE_CATABOLIC_PROCESS,0.7390558805729271,0.8921471586875612,-0.17983260730144,-0.8990179953023798,7326,339,
GOBP_ONE_CARBON_COMPOUND_TRANSPORT,0.7395136778115502,0.8921471586875612,0.24944391992494572,0.7814197621211363,2432,10,
GOBP_CELL_DIVISION,0.7416703687250111,0.893393015325185,-0.19245363302837457,-0.8418888727928895,6677,88,
GOBP_HETEROTYPIC_CELL_CELL_ADHESION,0.7420027816411683,0.893393015325185,-0.26176298651728813,-0.7803922717214099,5334,15,
GOBP_INTRACELLULAR_LIPID_TRANSPORT,0.7416326530612245,0.893393015325185,-0.2517106022645537,-0.7877297493388148,5450,18,
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,0.742780986228343,0.893393015325185,-0.19230722040991768,-0.8412483904472163,6687,88,
GOBP_REGULATION_OF_IMMUNE_RESPONSE,0.7426032409827497,0.893393015325185,-0.18261265726587422,-0.8643119906328782,7102,164,
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.7439422968556294,0.8937143337826943,-0.19477249326420215,-0.8338381276689694,6600,77,
GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS,0.7435897435897436,0.8937143337826943,-0.2859804651868694,-0.7747343481860773,5074,11,
GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE,0.7444235420585864,0.8937553516967653,-0.24442394663327618,-0.7866106728942482,5539,20,
GOBP_RNA_PROCESSING,0.7454918032786885,0.8945006691201071,-0.179900382402078,-0.8761542690338566,7275,225,
GOBP_BLASTOCYST_DEVELOPMENT,0.7539650806344129,0.8963427517703233,-0.24103073208645087,-0.7838727758045184,5656,21,
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,0.7497333807323142,0.8963427517703233,0.2208820309104647,0.7956161985596405,2108,15,
GOBP_CYTOSKELETON_ORGANIZATION,0.7581271723573911,0.8963427517703233,-0.17805244047236812,-0.869333639357293,7415,231,
GOBP_DENDRITIC_SPINE_DEVELOPMENT,0.7560807075732449,0.8963427517703233,-0.25487763215493464,-0.771660853908131,5470,16,
GOBP_ENSHEATHMENT_OF_NEURONS,0.7584780810587263,0.8963427517703233,0.19591601786019391,0.8035131414948636,1833,22,
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,0.756200280767431,0.8963427517703233,0.1826733696450803,0.8139372478590872,1615,29,
GOBP_HEART_PROCESS,0.7500905031977797,0.8963427517703233,-0.20819243520315978,-0.8031678328026433,6215,43,
GOBP_LEUKOCYTE_MIGRATION,0.7492045454545454,0.8963427517703233,-0.19529846080381208,-0.8270383663256443,6592,72,
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0.7580419580419581,0.8963427517703233,-0.22260261397921813,-0.786309657108251,5961,29,
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,0.7550779714323156,0.8963427517703233,-0.23494162130921006,-0.7832307567266611,5761,23,
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.7526713578316393,0.8963427517703233,-0.2341728937741315,-0.7888003948609488,5775,24,
GOBP_NEUROTRANSMITTER_TRANSPORT,0.751213282247765,0.8963427517703233,-0.22544508089701235,-0.7893255048181619,5881,28,
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.7514603616133518,0.8963427517703233,-0.25893304077073287,-0.7719553730621079,5402,15,
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,0.7573625228042742,0.8963427517703233,-0.23304671420676398,-0.7850069118787525,5811,24,
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.7493741307371349,0.8963427517703233,-0.2595771789960465,-0.7738757381207557,5387,15,
GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.758129222972973,0.8963427517703233,-0.182397856618455,-0.8517594148908175,7180,145,
GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING,0.7556043956043956,0.8963427517703233,-0.2818152924307731,-0.7634507019476248,5156,11,
GOBP_PROTEIN_EXPORT_FROM_NUCLEUS,0.7575920451491535,0.8963427517703233,-0.2411467469581595,-0.7760639147833497,5637,20,
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION,0.7582753824756606,0.8963427517703233,-0.25706466333928657,-0.7663851917024026,5451,15,
GOBP_REGULATION_OF_HORMONE_SECRETION,0.7544175982690228,0.8963427517703233,-0.20704051350922065,-0.8060297324314932,6275,45,
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,0.7533234859675036,0.8963427517703233,-0.21277562426940505,-0.8022259467724769,6119,39,
GOBP_REGULATION_OF_MUSCLE_ADAPTATION,0.7579119086460032,0.8963427517703233,0.23456942263813182,0.7803024461357134,2322,12,
GOBP_REGULATION_OF_STEROL_TRANSPORT,0.7485944932968142,0.8963427517703233,-0.27864587273290775,-0.775692776829342,5192,12,
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,0.7572521097046413,0.8963427517703233,-0.2363975639005315,-0.7792838027448394,5742,22,
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,0.7500534302201325,0.8963427517703233,-0.18498937440467175,-0.851465092511783,7018,129,
GOBP_VESICLE_COATING,0.75868531065302,0.8963427517703233,-0.27555695330422114,-0.767093860701355,5262,12,
GOBP_CELLULAR_COMPONENT_MAINTENANCE,0.7601823708206686,0.897245008512614,0.2446368873607849,0.7663610256968316,2500,10,
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,0.7633004926108374,0.897245008512614,-0.21173702653084392,-0.79448652623822,6197,38,
GOBP_MIRNA_PROCESSING,0.7615148413510747,0.897245008512614,0.22141697191103898,0.7809338413141862,2231,14,
GOBP_MONOAMINE_TRANSPORT,0.7636630036630037,0.897245008512614,-0.27917887538039543,-0.7563085258422173,5211,11,
GOBP_MONONUCLEAR_CELL_MIGRATION,0.7604628261939931,0.897245008512614,-0.21139984857765645,-0.7970388725451107,6177,39,
GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.7641537544696066,0.897245008512614,-0.2874529035429202,-0.7578790926028672,5128,10,
GOBP_PIGMENT_GRANULE_ORGANIZATION,0.7624908424908425,0.897245008512614,-0.27948306843151405,-0.757132598930661,5203,11,
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,0.7619707661290323,0.897245008512614,-0.21750719122896678,-0.7811327757220675,6046,31,
GOBP_RNA_EXPORT_FROM_NUCLEUS,0.7614715189873418,0.897245008512614,-0.23533260616110918,-0.7757731730105637,5774,22,
GOBP_SNRNA_METABOLIC_PROCESS,0.7644376899696048,0.897245008512614,0.24366239188786165,0.7633082753196369,2514,10,
GOBP_SNRNA_PROCESSING,0.7644376899696048,0.897245008512614,0.24366239188786165,0.7633082753196369,2514,10,
GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI,0.7648351648351648,0.897245008512614,-0.27892707853383936,-0.7556263965028428,5219,11,
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,0.7697885196374622,0.8972637030643074,-0.20448608176307886,-0.7915430024971113,6369,44,
GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND,0.7680274135876043,0.8972637030643074,-0.2864031799170477,-0.7551114615257255,5154,10,
GOBP_NEGATIVE_REGULATION_OF_SIGNALING,0.7659027849141917,0.8972637030643074,-0.17760804415236794,-0.8608234221091855,7452,211,
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,0.7668637463047567,0.8972637030643074,-0.23852020630591103,-0.7676111222550092,5706,20,
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,0.7697885196374622,0.8972637030643074,-0.20448608176307886,-0.7915430024971113,6369,44,
GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.7659863945578231,0.8972637030643074,-0.24532719998547708,-0.7677528559064878,5629,18,
GOBP_REGULATION_OF_NUCLEAR_DIVISION,0.7677670462736053,0.8972637030643074,-0.2730847223778512,-0.7602116784769032,5325,12,
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.7671163145838635,0.8972637030643074,-0.21967091821725118,-0.7809110875981421,6027,30,
GOBP_REGULATION_OF_VACUOLE_ORGANIZATION,0.7687912087912088,0.8972637030643074,-0.2776418649466287,-0.752144693267914,5246,11,
GOBP_SECRETION,0.7672936259143156,0.8972637030643074,-0.1794861240673062,-0.85202287759509,7342,170,
GOBP_VIRION_ASSEMBLY,0.7696703296703297,0.8972637030643074,-0.27745255123744605,-0.7516318336465744,5252,11,
GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,0.7725073904864284,0.8987690017665426,-0.23710321492363204,-0.7630509285421887,5748,20,
GOBP_GRANULOCYTE_ACTIVATION,0.774468085106383,0.8987690017665426,0.24097822845213246,0.7548997386270093,2547,10,
GOBP_PEPTIDE_TRANSPORT,0.7736365801381281,0.8987690017665426,-0.20095545794732872,-0.7958413068951915,6496,49,
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,0.7722498618021006,0.8987690017665426,-0.2499805137983469,-0.7568344664343313,5587,16,
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.7751264427441318,0.8987690017665426,-0.22586413887794726,-0.7693011553966939,5976,25,
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.7722929936305732,0.8987690017665426,-0.19204921210026138,-0.8116009001405591,6789,71,
GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,0.7747688243064729,0.8987690017665426,0.224468263048407,0.7710674032624387,2345,13,
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,0.7745423093556293,0.8987690017665426,-0.2705024691878212,-0.7530232169080834,5372,12,
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION,0.774468085106383,0.8987690017665426,0.24097822845213246,0.7548997386270093,2547,10,
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,0.7761194029850746,0.8988835983674885,-0.24929757540776928,-0.7547668200222701,5615,16,
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,0.7761246076949901,0.8988835983674885,-0.19442691973910817,-0.8001836932989713,6676,61,
GOBP_REGULATION_OF_GLYCOLYTIC_PROCESS,0.777363184079602,0.8997967602635347,-0.24887162996041892,-0.7534772387246031,5624,16,
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.7799526243610523,0.8999272695374495,-0.21096116642778148,-0.7731406572846833,6255,34,
GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX,0.7797802197802198,0.8999272695374495,-0.27451596911130705,-0.7436764964248428,5321,11,
GOBP_MACROAUTOPHAGY,0.780177067587994,0.8999272695374495,-0.1820449890980037,-0.8256182188972466,7225,114,
GOBP_RESPONSE_TO_IONIZING_RADIATION,0.778534923339012,0.8999272695374495,-0.2287749389005322,-0.7626727334078172,5940,23,
